party_1	party_2	fj_avg	bc_avg	fj_real	bc_real
Front de Gauche	Les Républicains	0.979933	0.989865	0.996656	0.998325
Front de Gauche	Partido Socialista Obrero Espanol	0.979933	0.989865	0.996656	0.998325
Front de Gauche	Partito Democratico	0.979933	0.989865	0.996656	0.998325
Front de Gauche	United Kingdom Independence Party	0.976589	0.988156	0.993311	0.996644
Front de Gauche	PODEMOS	0.976510	0.988115	0.986622	0.993266
Front de Gauche	-1	0.973244	0.986441	0.989967	0.994958
Front de Gauche	Die Grünen - Die Grüne Alternative	0.973244	0.986441	0.989967	0.994958
Front de Gauche	Forza Italia	0.973154	0.986395	0.989967	0.994958
Front de Gauche	Partij van de Arbeid	0.973154	0.986395	0.986622	0.993266
Front de Gauche	Europe Écologie	0.973064	0.986348	0.983278	0.991568
Front de Gauche	Labour Party	0.969900	0.984720	0.993311	0.996644
Front de Gauche	Bündnis 90/Die Grünen	0.969900	0.984720	0.989967	0.994958
Front de Gauche	Conservative Party	0.969900	0.984720	0.989967	0.994958
Front de Gauche	Parti socialiste	0.969799	0.984668	0.989967	0.994958
Front de Gauche	Izquierda Unida	0.969799	0.984668	0.986622	0.993266
Front de Gauche	Sinn Féin	0.969799	0.984668	0.986622	0.993266
Front de Gauche	Lega Nord	0.969595	0.984563	0.969900	0.984720
Front national	Front national	1.000000	1.000000	1.000000	1.000000
Front national	Movimento 5 Stelle	0.949495	0.974093	0.949833	0.974271
Front national	United Kingdom Independence Party	0.946309	0.972414	0.943144	0.970740
Front national	Independent	0.943144	0.970740	0.946488	0.972509
Front national	Les Républicains	0.943144	0.970740	0.946488	0.972509
Front national	Partido Socialista Obrero Espanol	0.943144	0.970740	0.946488	0.972509
Front national	Partito Democratico	0.943144	0.970740	0.946488	0.972509
Front national	Front de Gauche	0.942761	0.970537	0.946128	0.972318
Front national	Forza Italia	0.942761	0.970537	0.939799	0.968966
Front national	Labour Party	0.939597	0.968858	0.943144	0.970740
Front national	Conservative Party	0.939597	0.968858	0.939799	0.968966
Front national	Lega Nord	0.938983	0.968531	0.939189	0.968641
Front national	-1	0.936455	0.967185	0.939799	0.968966
Front national	Die Grünen - Die Grüne Alternative	0.936455	0.967185	0.939799	0.968966
Front national	Partij van de Arbeid	0.936242	0.967071	0.942953	0.970639
Front national	Bündnis 90/Die Grünen	0.933110	0.965398	0.939799	0.968966
Front national	PODEMOS	0.933110	0.965398	0.936455	0.967185
Front national	Christen Democratisch Appel	0.932886	0.965278	0.942953	0.970639
Front national	Parti socialiste	0.932886	0.965278	0.939799	0.968966
Front national	Österreichische Volkspartei	0.932886	0.965278	0.933110	0.965398
Green Party	Green Party	1.000000	1.000000	0.996622	0.998308
Green Party	Sozialdemokratische Partei Österreichs	1.000000	1.000000	0.979730	0.989761
Green Party	Democraten 66	0.996552	0.998273	1.000000	1.000000
Green Party	Platforma Obywatelska	0.996552	0.998273	0.989865	0.994907
Green Party	Mouvement Démocrate	0.996552	0.998273	0.983108	0.991482
Green Party	Partija 'VIENOTIBA'	0.996552	0.998273	0.979730	0.989761
Green Party	Christlich-Soziale Union in Bayern e.V.	0.996540	0.998267	0.976351	0.988034
Green Party	Partit Nazzjonalista	0.993080	0.996528	0.969595	0.984563
Green Party	Kansallinen Kokoomus	0.989655	0.994801	0.976351	0.988034
Green Party	Socialdemokratiet	0.989655	0.994801	0.972973	0.986301
Green Party	Österreichische Volkspartei	0.986348	0.993127	0.986532	0.993220
Green Party	Arbetarepartiet- Socialdemokraterna	0.986254	0.993080	0.983108	0.991482
Green Party	Sozialdemokratische Partei Deutschlands	0.982993	0.991424	1.000000	1.000000
Green Party	Partido Popular	0.982877	0.991364	0.989899	0.994924
Green Party	Bündnis 90/Die Grünen	0.979661	0.989726	1.000000	1.000000
Green Party	Labour Party	0.979661	0.989726	0.996633	0.998314
Green Party	Christen Democratisch Appel	0.979592	0.989691	0.996622	0.998308
Green Party	Parti socialiste	0.979592	0.989691	0.993266	0.996622
Green Party	Christlich Demokratische Union Deutschlands	0.979592	0.989691	0.986532	0.993220
Green Party	-1	0.976351	0.988034	0.993266	0.996622
Independent	Independent	1.000000	1.000000	1.000000	1.000000
Independent	Partido Socialista Obrero Espanol	1.000000	1.000000	1.000000	1.000000
Independent	Partito Democratico	1.000000	1.000000	1.000000	1.000000
Independent	Les Républicains	0.993311	0.996644	0.993311	0.996644
Independent	-1	0.993289	0.996633	0.993289	0.996633
Independent	Die Grünen - Die Grüne Alternative	0.993289	0.996633	0.993289	0.996633
Independent	United Kingdom Independence Party	0.989967	0.994958	0.989967	0.994958
Independent	Labour Party	0.989933	0.994941	0.996644	0.998319
Independent	Bündnis 90/Die Grünen	0.989933	0.994941	0.993289	0.996633
Independent	PODEMOS	0.989933	0.994941	0.989933	0.994941
Independent	Movimento 5 Stelle	0.986622	0.993266	0.996656	0.998325
Independent	Forza Italia	0.986577	0.993243	0.993289	0.996633
Independent	Sozialdemokratische Partei Deutschlands	0.986577	0.993243	0.993289	0.996633
Independent	Partij van de Arbeid	0.986577	0.993243	0.989933	0.994941
Independent	Conservative Party	0.983278	0.991568	0.986622	0.993266
Independent	Parti socialiste	0.983221	0.991540	0.993289	0.996633
Independent	Christen Democratisch Appel	0.983221	0.991540	0.989933	0.994941
Independent	Izquierda Unida	0.983221	0.991540	0.989933	0.994941
Independent	Sinn Féin	0.983221	0.991540	0.989933	0.994941
Independent	Christlich Demokratische Union Deutschlands	0.983221	0.991540	0.986577	0.993243
Izquierda Unida	Izquierda Unida	1.000000	1.000000	1.000000	1.000000
Izquierda Unida	PODEMOS	0.993220	0.996599	0.993243	0.996610
Izquierda Unida	Bündnis 90/Die Grünen	0.986486	0.993197	0.989899	0.994924
Izquierda Unida	Sinn Féin	0.986441	0.993174	0.993243	0.996610
Izquierda Unida	DIE LINKE.	0.986348	0.993127	0.979661	0.989726
Izquierda Unida	Independent	0.983221	0.991540	0.989933	0.994941
Izquierda Unida	Les Républicains	0.983221	0.991540	0.989933	0.994941
Izquierda Unida	Partido Socialista Obrero Espanol	0.983221	0.991540	0.989933	0.994941
Izquierda Unida	Partito Democratico	0.983221	0.991540	0.989933	0.994941
Izquierda Unida	Die Grünen - Die Grüne Alternative	0.983165	0.991511	0.989899	0.994924
Izquierda Unida	-1	0.983165	0.991511	0.983221	0.991540
Izquierda Unida	Sozialdemokratische Partei Deutschlands	0.983108	0.991482	0.989899	0.994924
Izquierda Unida	Europe Écologie	0.983051	0.991453	0.983165	0.991511
Izquierda Unida	Parti socialiste	0.979730	0.989761	0.989899	0.994924
Izquierda Unida	Christen Democratisch Appel	0.979730	0.989761	0.986532	0.993220
Izquierda Unida	Christlich Demokratische Union Deutschlands	0.979730	0.989761	0.983165	0.991511
Izquierda Unida	Movimento 5 Stelle	0.976510	0.988115	0.986622	0.993266
Izquierda Unida	Partij van de Arbeid	0.976431	0.988075	0.986532	0.993220
Izquierda Unida	Fine Gael Party	0.976351	0.988034	0.976431	0.988075
Izquierda Unida	Socialdemokratiet	0.976190	0.987952	0.969595	0.984563
Kansallinen Kokoomus	Kansallinen Kokoomus	1.000000	1.000000	1.000000	1.000000
Kansallinen Kokoomus	Partija 'VIENOTIBA'	0.993103	0.996540	0.996552	0.998273
Kansallinen Kokoomus	Platforma Obywatelska	0.993103	0.996540	0.986348	0.993127
Kansallinen Kokoomus	Democraten 66	0.993103	0.996540	0.976351	0.988034
Kansallinen Kokoomus	Sozialdemokratische Partei Österreichs	0.989655	0.994801	0.996552	0.998273
Kansallinen Kokoomus	Green Party	0.989655	0.994801	0.979661	0.989726
Kansallinen Kokoomus	Mouvement Démocrate	0.986254	0.993080	0.993127	0.996552
Kansallinen Kokoomus	Christlich-Soziale Union in Bayern e.V.	0.986207	0.993056	0.993103	0.996540
Kansallinen Kokoomus	Socialdemokratiet	0.986207	0.993056	0.989655	0.994801
Kansallinen Kokoomus	Arbetarepartiet- Socialdemokraterna	0.982818	0.991334	0.986301	0.993103
Kansallinen Kokoomus	Partit Nazzjonalista	0.982759	0.991304	0.986207	0.993056
Kansallinen Kokoomus	Sozialdemokratische Partei Deutschlands	0.979592	0.989691	0.976351	0.988034
Kansallinen Kokoomus	Bündnis 90/Die Grünen	0.976271	0.987993	0.976351	0.988034
Kansallinen Kokoomus	Labour Party	0.976271	0.987993	0.973064	0.986348
Kansallinen Kokoomus	Christlich Demokratische Union Deutschlands	0.976190	0.987952	0.982993	0.991424
Kansallinen Kokoomus	Österreichische Volkspartei	0.976190	0.987952	0.982993	0.991424
Kansallinen Kokoomus	Moderaterna	0.975694	0.987698	0.972414	0.986014
Kansallinen Kokoomus	-1	0.972973	0.986301	0.976351	0.988034
Kansallinen Kokoomus	Forza Italia	0.972881	0.986254	0.976351	0.988034
Kansallinen Kokoomus	Partij van de Arbeid	0.972881	0.986254	0.972973	0.986301
Labour Party	Labour Party	1.000000	1.000000	0.996644	0.998319
Labour Party	United Kingdom Independence Party	0.993266	0.996622	0.989967	0.994958
Labour Party	Independent	0.989933	0.994941	0.993311	0.996644
Labour Party	Partido Socialista Obrero Espanol	0.989933	0.994941	0.993311	0.996644
Labour Party	Partito Democratico	0.989933	0.994941	0.993311	0.996644
Labour Party	-1	0.989899	0.994924	0.993289	0.996633
Labour Party	Bündnis 90/Die Grünen	0.986532	0.993220	0.993289	0.996633
Labour Party	Conservative Party	0.986532	0.993220	0.986622	0.993266
Labour Party	Österreichische Volkspartei	0.986486	0.993197	0.979933	0.989865
Labour Party	Les Républicains	0.983278	0.991568	0.993311	0.996644
Labour Party	Die Grünen - Die Grüne Alternative	0.983221	0.991540	0.986622	0.993266
Labour Party	Sozialdemokratische Partei Deutschlands	0.983165	0.991511	0.993289	0.996633
Labour Party	Partij van de Arbeid	0.983165	0.991511	0.989933	0.994941
Labour Party	Forza Italia	0.983165	0.991511	0.986622	0.993266
Labour Party	Democraten 66	0.983051	0.991453	0.993289	0.996633
Labour Party	Platforma Obywatelska	0.983051	0.991453	0.983221	0.991540
Labour Party	Mouvement Démocrate	0.983051	0.991453	0.976510	0.988115
Labour Party	Partija 'VIENOTIBA'	0.983051	0.991453	0.973154	0.986395
Labour Party	PODEMOS	0.979866	0.989831	0.983278	0.991568
Labour Party	Christen Democratisch Appel	0.979798	0.989796	0.989933	0.994941
Lega Nord	Lega Nord	1.000000	1.000000	1.000000	1.000000
Lega Nord	Conservative Party	0.979661	0.989726	0.979730	0.989761
Lega Nord	United Kingdom Independence Party	0.973064	0.986348	0.976431	0.988075
Lega Nord	Les Républicains	0.969799	0.984668	0.973154	0.986395
Lega Nord	Movimento 5 Stelle	0.969697	0.984615	0.969900	0.984720
Lega Nord	Front de Gauche	0.969595	0.984563	0.972973	0.986301
Lega Nord	Labour Party	0.966330	0.982877	0.963211	0.981261
Lega Nord	Österreichische Volkspartei	0.966216	0.982818	0.972973	0.986301
Lega Nord	Christlich Demokratische Union Deutschlands	0.966216	0.982818	0.966330	0.982877
Lega Nord	Independent	0.963211	0.981261	0.966555	0.982993
Lega Nord	Partido Socialista Obrero Espanol	0.963211	0.981261	0.966555	0.982993
Lega Nord	Partito Democratico	0.963211	0.981261	0.966555	0.982993
Lega Nord	Die Grünen - Die Grüne Alternative	0.963087	0.981197	0.966443	0.982935
Lega Nord	Partij van de Arbeid	0.962963	0.981132	0.969697	0.984615
Lega Nord	Forza Italia	0.962963	0.981132	0.966443	0.982935
Lega Nord	Bündnis 90/Die Grünen	0.959732	0.979452	0.966443	0.982935
Lega Nord	Christen Democratisch Appel	0.959596	0.979381	0.969697	0.984615
Lega Nord	Parti socialiste	0.959596	0.979381	0.966443	0.982935
Lega Nord	-1	0.956522	0.977778	0.959866	0.979522
Lega Nord	Sozialdemokratische Partei Deutschlands	0.956376	0.977702	0.966443	0.982935
Les Républicains	Les Républicains	1.000000	1.000000	1.000000	1.000000
Les Républicains	Independent	0.993311	0.996644	0.993311	0.996644
Les Républicains	Partido Socialista Obrero Espanol	0.993311	0.996644	0.993311	0.996644
Les Républicains	Partito Democratico	0.993311	0.996644	0.993311	0.996644
Les Républicains	Die Grünen - Die Grüne Alternative	0.993289	0.996633	0.993289	0.996633
Les Républicains	United Kingdom Independence Party	0.989967	0.994958	0.989967	0.994958
Les Républicains	Bündnis 90/Die Grünen	0.989933	0.994941	0.993289	0.996633
Les Républicains	Conservative Party	0.989933	0.994941	0.993289	0.996633
Les Républicains	Movimento 5 Stelle	0.986622	0.993266	0.996656	0.998325
Les Républicains	-1	0.986622	0.993266	0.986622	0.993266
Les Républicains	Sozialdemokratische Partei Deutschlands	0.986577	0.993243	0.993289	0.996633
Les Républicains	Partij van de Arbeid	0.986577	0.993243	0.989933	0.994941
Les Républicains	Labour Party	0.983278	0.991568	0.989967	0.994958
Les Républicains	PODEMOS	0.983278	0.991568	0.983278	0.991568
Les Républicains	Parti socialiste	0.983221	0.991540	0.993289	0.996633
Les Républicains	Christen Democratisch Appel	0.983221	0.991540	0.989933	0.994941
Les Républicains	Izquierda Unida	0.983221	0.991540	0.989933	0.994941
Les Républicains	Sinn Féin	0.983221	0.991540	0.989933	0.994941
Les Républicains	Christlich Demokratische Union Deutschlands	0.983221	0.991540	0.986577	0.993243
Les Républicains	Österreichische Volkspartei	0.983221	0.991540	0.986577	0.993243
Moderaterna	Moderaterna	1.000000	1.000000	0.972509	0.986063
Moderaterna	Česká strana sociálně demokratická	0.989362	0.994652	0.969072	0.984293
Moderaterna	Citizens for European Development of Bulgaria	0.989324	0.994633	0.989691	0.994819
Moderaterna	Freie Demokratische Partei	0.982394	0.991119	0.996564	0.998279
Moderaterna	Nea Demokratia	0.978648	0.989209	0.951890	0.975352
Moderaterna	Kansallinen Kokoomus	0.975694	0.987698	0.993127	0.996552
Moderaterna	Partija 'VIENOTIBA'	0.968966	0.984238	0.996564	0.998279
Moderaterna	Platforma Obywatelska	0.968966	0.984238	0.993174	0.996575
Moderaterna	Democraten 66	0.968966	0.984238	0.983108	0.991482
Moderaterna	Sozialdemokratische Partei Österreichs	0.965517	0.982456	0.996564	0.998279
Moderaterna	Green Party	0.965517	0.982456	0.979730	0.989761
Moderaterna	Partit Nazzjonalista	0.965398	0.982394	0.986254	0.993080
Moderaterna	Fine Gael Party	0.962329	0.980803	0.976271	0.987993
Moderaterna	Mouvement Démocrate	0.962199	0.980736	1.000000	1.000000
Moderaterna	Partido Popular	0.962199	0.980736	0.979730	0.989761
Moderaterna	Christlich-Soziale Union in Bayern e.V.	0.962069	0.980668	0.993127	0.996552
Moderaterna	Socialdemokratiet	0.962069	0.980668	0.989691	0.994819
Moderaterna	Christlich Demokratische Union Deutschlands	0.959044	0.979094	0.989796	0.994872
Moderaterna	Arbetarepartiet- Socialdemokraterna	0.958763	0.978947	0.993151	0.996564
Moderaterna	Sozialdemokratische Partei Deutschlands	0.955782	0.977391	0.983108	0.991482
Mouvement Démocrate	Mouvement Démocrate	1.000000	1.000000	1.000000	1.000000
Mouvement Démocrate	Sozialdemokratische Partei Österreichs	0.996552	0.998273	0.996564	0.998279
Mouvement Démocrate	Green Party	0.996552	0.998273	0.979730	0.989761
Mouvement Démocrate	Partija 'VIENOTIBA'	0.993127	0.996552	0.996564	0.998279
Mouvement Démocrate	Platforma Obywatelska	0.993127	0.996552	0.993174	0.996575
Mouvement Démocrate	Democraten 66	0.993127	0.996552	0.983108	0.991482
Mouvement Démocrate	Christlich-Soziale Union in Bayern e.V.	0.993103	0.996540	0.993127	0.996552
Mouvement Démocrate	Partit Nazzjonalista	0.989655	0.994801	0.986254	0.993080
Mouvement Démocrate	Kansallinen Kokoomus	0.986254	0.993080	0.993127	0.996552
Mouvement Démocrate	Socialdemokratiet	0.986254	0.993080	0.989691	0.994819
Mouvement Démocrate	Bündnis 90/Die Grünen	0.983051	0.991453	0.983108	0.991482
Mouvement Démocrate	Labour Party	0.983051	0.991453	0.979798	0.989796
Mouvement Démocrate	Christlich Demokratische Union Deutschlands	0.982993	0.991424	0.989796	0.994872
Mouvement Démocrate	Parti socialiste	0.982993	0.991424	0.983108	0.991482
Mouvement Démocrate	Österreichische Volkspartei	0.982993	0.991424	0.983051	0.991453
Mouvement Démocrate	Christen Democratisch Appel	0.982993	0.991424	0.979730	0.989761
Mouvement Démocrate	Arbetarepartiet- Socialdemokraterna	0.982877	0.991364	0.993151	0.996564
Mouvement Démocrate	-1	0.979730	0.989761	0.983108	0.991482
Mouvement Démocrate	Die Grünen - Die Grüne Alternative	0.979730	0.989761	0.976431	0.988075
Mouvement Démocrate	Sozialdemokratische Partei Deutschlands	0.979661	0.989726	0.983108	0.991482
Movimento 5 Stelle	Movimento 5 Stelle	1.000000	1.000000	1.000000	1.000000
Movimento 5 Stelle	Independent	0.986622	0.993266	0.996656	0.998325
Movimento 5 Stelle	Les Républicains	0.986622	0.993266	0.996656	0.998325
Movimento 5 Stelle	Partido Socialista Obrero Espanol	0.986622	0.993266	0.996656	0.998325
Movimento 5 Stelle	Partito Democratico	0.986622	0.993266	0.996656	0.998325
Movimento 5 Stelle	Front de Gauche	0.986532	0.993220	0.983278	0.991568
Movimento 5 Stelle	United Kingdom Independence Party	0.983278	0.991568	0.993311	0.996644
Movimento 5 Stelle	PODEMOS	0.983221	0.991540	0.986622	0.993266
Movimento 5 Stelle	-1	0.979933	0.989865	0.989967	0.994958
Movimento 5 Stelle	Die Grünen - Die Grüne Alternative	0.979933	0.989865	0.989967	0.994958
Movimento 5 Stelle	Forza Italia	0.979866	0.989831	0.989967	0.994958
Movimento 5 Stelle	Partij van de Arbeid	0.979866	0.989831	0.986622	0.993266
Movimento 5 Stelle	Labour Party	0.976589	0.988156	0.993311	0.996644
Movimento 5 Stelle	Bündnis 90/Die Grünen	0.976589	0.988156	0.989967	0.994958
Movimento 5 Stelle	Conservative Party	0.976589	0.988156	0.989967	0.994958
Movimento 5 Stelle	Parti socialiste	0.976510	0.988115	0.989967	0.994958
Movimento 5 Stelle	Izquierda Unida	0.976510	0.988115	0.986622	0.993266
Movimento 5 Stelle	DIE LINKE.	0.976351	0.988034	0.966555	0.982993
Movimento 5 Stelle	Sozialdemokratische Partei Deutschlands	0.973244	0.986441	0.989967	0.994958
Movimento 5 Stelle	Europe Écologie	0.973154	0.986395	0.983278	0.991568
Nea Demokratia	Nea Demokratia	1.000000	1.000000	1.000000	1.000000
Nea Demokratia	Citizens for European Development of Bulgaria	0.989209	0.994575	0.961806	0.980531
Nea Demokratia	Česká strana sociálně demokratická	0.982143	0.990991	0.982270	0.991055
Nea Demokratia	Moderaterna	0.978648	0.989209	0.971831	0.985714
Nea Demokratia	Freie Demokratische Partei	0.975177	0.987433	0.955172	0.977072
Nea Demokratia	Partidul Naţional Liberal	0.967273	0.983364	0.960289	0.979742
Nea Demokratia	Slovenska demokratska stranka	0.963768	0.981550	0.963899	0.981618
Nea Demokratia	Kansallinen Kokoomus	0.954861	0.976909	0.958478	0.978799
Nea Demokratia	Prawo i Sprawiedliwość	0.953571	0.976234	0.950355	0.974545
Nea Demokratia	Sozialdemokratische Partei Österreichs	0.951557	0.975177	0.955172	0.977072
Nea Demokratia	Green Party	0.951557	0.975177	0.938983	0.968531
Nea Demokratia	Partit Nazzjonalista	0.951389	0.975089	0.958333	0.978723
Nea Demokratia	Partija 'VIENOTIBA'	0.948276	0.973451	0.955172	0.977072
Nea Demokratia	Mouvement Démocrate	0.948276	0.973451	0.951890	0.975352
Nea Demokratia	Platforma Obywatelska	0.948276	0.973451	0.945392	0.971930
Nea Demokratia	Partido Popular	0.948276	0.973451	0.938983	0.968531
Nea Demokratia	Democraten 66	0.948276	0.973451	0.935811	0.966841
Nea Demokratia	Christlich-Soziale Union in Bayern e.V.	0.948097	0.973357	0.951724	0.975265
Nea Demokratia	Fine Gael Party	0.941781	0.970018	0.948630	0.973638
Nea Demokratia	Socialdemokratiet	0.941379	0.969805	0.948276	0.973451
PODEMOS	PODEMOS	1.000000	1.000000	1.000000	1.000000
PODEMOS	Izquierda Unida	0.993220	0.996599	0.993243	0.996610
PODEMOS	Independent	0.989933	0.994941	0.989933	0.994941
PODEMOS	Partido Socialista Obrero Espanol	0.989933	0.994941	0.989933	0.994941
PODEMOS	Partito Democratico	0.989933	0.994941	0.989933	0.994941
PODEMOS	Les Républicains	0.983278	0.991568	0.983278	0.991568
PODEMOS	Movimento 5 Stelle	0.983221	0.991540	0.986622	0.993266
PODEMOS	-1	0.983221	0.991540	0.983221	0.991540
PODEMOS	Die Grünen - Die Grüne Alternative	0.983221	0.991540	0.983221	0.991540
PODEMOS	United Kingdom Independence Party	0.979933	0.989865	0.979933	0.989865
PODEMOS	Labour Party	0.979866	0.989831	0.986577	0.993243
PODEMOS	Bündnis 90/Die Grünen	0.979866	0.989831	0.983221	0.991540
PODEMOS	Sinn Féin	0.979798	0.989796	0.986532	0.993220
PODEMOS	DIE LINKE.	0.979661	0.989726	0.979661	0.989726
PODEMOS	Forza Italia	0.976510	0.988115	0.983221	0.991540
PODEMOS	Sozialdemokratische Partei Deutschlands	0.976510	0.988115	0.983221	0.991540
PODEMOS	Partij van de Arbeid	0.976510	0.988115	0.979866	0.989831
PODEMOS	Front de Gauche	0.976510	0.988115	0.976510	0.988115
PODEMOS	Europe Écologie	0.976431	0.988075	0.976510	0.988115
PODEMOS	Conservative Party	0.973244	0.986441	0.976589	0.988156
Parti socialiste	Parti socialiste	1.000000	1.000000	1.000000	1.000000
Parti socialiste	Europe Écologie	0.996587	0.998291	0.993243	0.996610
Parti socialiste	Bündnis 90/Die Grünen	0.993220	0.996599	0.993266	0.996622
Parti socialiste	Christen Democratisch Appel	0.993197	0.996587	0.989899	0.994924
Parti socialiste	-1	0.989865	0.994907	0.993266	0.996622
Parti socialiste	Die Grünen - Die Grüne Alternative	0.989865	0.994907	0.993266	0.996622
Parti socialiste	Sozialdemokratische Partei Deutschlands	0.989831	0.994889	0.993266	0.996622
Parti socialiste	Sinn Féin	0.986441	0.993174	0.989899	0.994924
Parti socialiste	Independent	0.983221	0.991540	0.993289	0.996633
Parti socialiste	Les Républicains	0.983221	0.991540	0.993289	0.996633
Parti socialiste	Partido Socialista Obrero Espanol	0.983221	0.991540	0.993289	0.996633
Parti socialiste	Partito Democratico	0.983221	0.991540	0.993289	0.996633
Parti socialiste	Partij van de Arbeid	0.983108	0.991482	0.989899	0.994924
Parti socialiste	Fine Gael Party	0.983051	0.991453	0.986486	0.993197
Parti socialiste	Partido Popular	0.982993	0.991424	0.996622	0.998308
Parti socialiste	Mouvement Démocrate	0.982993	0.991424	0.983108	0.991482
Parti socialiste	Labour Party	0.979798	0.989796	0.989933	0.994941
Parti socialiste	Christlich Demokratische Union Deutschlands	0.979730	0.989761	0.993243	0.996610
Parti socialiste	Izquierda Unida	0.979730	0.989761	0.989899	0.994924
Parti socialiste	Österreichische Volkspartei	0.979730	0.989761	0.986532	0.993220
Partido Popular	Partido Popular	1.000000	1.000000	1.000000	1.000000
Partido Popular	Christen Democratisch Appel	0.989761	0.994854	0.993243	0.996610
Partido Popular	Sozialdemokratische Partei Deutschlands	0.986395	0.993151	0.989899	0.994924
Partido Popular	Fine Gael Party	0.986348	0.993127	0.989831	0.994889
Partido Popular	Bündnis 90/Die Grünen	0.983051	0.991453	0.989899	0.994924
Partido Popular	Parti socialiste	0.982993	0.991424	0.996622	0.998308
Partido Popular	Green Party	0.982877	0.991364	0.986532	0.993220
Partido Popular	Sozialdemokratische Partei Österreichs	0.982877	0.991364	0.976351	0.988034
Partido Popular	Partit Nazzjonalista	0.982818	0.991334	0.966216	0.982818
Partido Popular	-1	0.979730	0.989761	0.989899	0.994924
Partido Popular	Die Grünen - Die Grüne Alternative	0.979730	0.989761	0.989899	0.994924
Partido Popular	Partij van de Arbeid	0.979661	0.989726	0.986532	0.993220
Partido Popular	Europe Écologie	0.979592	0.989691	0.989865	0.994907
Partido Popular	Democraten 66	0.979522	0.989655	0.989899	0.994924
Partido Popular	Platforma Obywatelska	0.979522	0.989655	0.979798	0.989796
Partido Popular	Mouvement Démocrate	0.979522	0.989655	0.979730	0.989761
Partido Popular	Partija 'VIENOTIBA'	0.979522	0.989655	0.976351	0.988034
Partido Popular	Christlich-Soziale Union in Bayern e.V.	0.979452	0.989619	0.972973	0.986301
Partido Popular	Christlich Demokratische Union Deutschlands	0.976271	0.987993	0.989865	0.994907
Partido Popular	Sinn Féin	0.976271	0.987993	0.986532	0.993220
Partido Socialista Obrero Espanol	Independent	1.000000	1.000000	1.000000	1.000000
Partido Socialista Obrero Espanol	Partido Socialista Obrero Espanol	1.000000	1.000000	1.000000	1.000000
Partido Socialista Obrero Espanol	Partito Democratico	1.000000	1.000000	1.000000	1.000000
Partido Socialista Obrero Espanol	Les Républicains	0.993311	0.996644	0.993311	0.996644
Partido Socialista Obrero Espanol	-1	0.993289	0.996633	0.993289	0.996633
Partido Socialista Obrero Espanol	Die Grünen - Die Grüne Alternative	0.993289	0.996633	0.993289	0.996633
Partido Socialista Obrero Espanol	United Kingdom Independence Party	0.989967	0.994958	0.989967	0.994958
Partido Socialista Obrero Espanol	Labour Party	0.989933	0.994941	0.996644	0.998319
Partido Socialista Obrero Espanol	Bündnis 90/Die Grünen	0.989933	0.994941	0.993289	0.996633
Partido Socialista Obrero Espanol	PODEMOS	0.989933	0.994941	0.989933	0.994941
Partido Socialista Obrero Espanol	Movimento 5 Stelle	0.986622	0.993266	0.996656	0.998325
Partido Socialista Obrero Espanol	Forza Italia	0.986577	0.993243	0.993289	0.996633
Partido Socialista Obrero Espanol	Sozialdemokratische Partei Deutschlands	0.986577	0.993243	0.993289	0.996633
Partido Socialista Obrero Espanol	Partij van de Arbeid	0.986577	0.993243	0.989933	0.994941
Partido Socialista Obrero Espanol	Conservative Party	0.983278	0.991568	0.986622	0.993266
Partido Socialista Obrero Espanol	Parti socialiste	0.983221	0.991540	0.993289	0.996633
Partido Socialista Obrero Espanol	Christen Democratisch Appel	0.983221	0.991540	0.989933	0.994941
Partido Socialista Obrero Espanol	Izquierda Unida	0.983221	0.991540	0.989933	0.994941
Partido Socialista Obrero Espanol	Sinn Féin	0.983221	0.991540	0.989933	0.994941
Partido Socialista Obrero Espanol	Christlich Demokratische Union Deutschlands	0.983221	0.991540	0.986577	0.993243
Partidul Naţional Liberal	Partidul Naţional Liberal	1.000000	1.000000	1.000000	1.000000
Partidul Naţional Liberal	Slovenska demokratska stranka	0.981413	0.990619	0.981413	0.990619
